顧客コード,サイトコード,在庫場所コード,発注番号,仕入れ先コード,明細行番号,システムsku,品番,品名,構成１ラベル,構成２ラベル,構成３ラベル,構成４ラベル,構成１名,構成２名,構成３名,構成４名,発注単価,入荷予定日,入荷予定数量,パターンコード(分類),パターンコード(パターン),取り消し区分,備考欄
110001,001,00001,000000006578,40,001,407Vb1EGD0000OS0,407Vb1EGD0000OS0,Mardi Gras Earrings,GD0000,OS0,mardigrasearringsGD0000OS0,,ゴールド,ワンサイズ,,,1099,20141219,2,00,101,0,
110001,001,00001,000000006578,40,002,40LwuUsBK0000OS0,40LwuUsBK0000OS0,Victorian Earring,BK0000,OS0,victorianearringBK0000OS0,,ブラック,ワンサイズ,,,1099,20141219,2,00,101,0,
110001,001,00001,000000006578,40,003,40k6ymiBK0000OS0,40k6ymiBK0000OS0,Victorian Mask,BK0000,OS0,victorianmaskBK0000OS0,,ブラック,ワンサイズ,,,1599,20141219,2,00,101,0,
110001,001,00001,000000006578,40,004,403TORCFMBK00OS0,403TORCFMBK00OS0,Vexxed Eyes,FMBK00,OS0,vexxedeyesFMBK00OS0,,フレイム ブラック,ワンサイズ,,,1000,20141219,5,00,101,0,
110001,001,00001,000000006578,40,005,40v5IOHSVBK00OS0,40v5IOHSVBK00OS0,Illusion Eyes,SVBK00,OS0,illusioneyes01SVBK00OS0,,シルバー ブラック,ワンサイズ,,,1000,20141219,2,00,101,0,
110001,001,00001,000000006578,40,006,40KKfKoAQBKFTOS0,40KKfKoAQBKFTOS0,Isis Eyes,AQBKFT,OS0,isiseyes01AQBKFTOS0,,アクア ブラック フロスト,ワンサイズ,,,1000,20141219,2,00,101,0,
110001,001,00001,000000006578,40,007,4096461BK0000OS0,4096461BK0000OS0,Cat wings Swirls,BK0000,OS0,SwirlsBK0000OS0,,ブラック,ワンサイズ,,,500,20141219,2,00,101,0,
110001,001,00001,000000006578,40,008,4086093BKSV00OS0,4086093BKSV00OS0,Villain by Xotic Eyes,BKSV00,OS0,VillainBKSV00OS0,,ブラック シルバー ,ワンサイズ,,,1200,20141219,3,00,101,0,
110001,001,00001,000000006578,40,009,4096396PK0000OS0,4096396PK0000OS0,Pink Flamingo Eye,PK0000,OS0,PinkFlamingoEyePK0000OS0,,ピンク,ワンサイズ,,,600,20141219,3,00,101,0,
110001,001,00001,000000006578,40,010,4086091SV0000OS0,4086091SV0000OS0,Ice-queen by Xotic Eyes,SV0000,OS0,Ice-queenSV0000OS0,,シルバー  ,ワンサイズ,,,1200,20141219,1,00,101,0,
110001,001,00001,000000006579,04,001,04VuSQEBK0000L00,04VuSQEBK0000L00,All Over Lace Hipster Teddy Black,BK0000,L00,25403BK0000L00,,ブラック,Lサイズ,,,1495,20141219,1,00,101,0,
110001,001,00001,000000006579,04,002,04OfxAqBK0000M00,04OfxAqBK0000M00,Lace and Faux Lether Fetish Bustier with Lace Up Back Black Hose,BK0000,M00,31740hBK0000M00,,ブラック  ,Mサイズ,,,1895,20141219,1,00,101,0,
110001,001,00001,000000006579,04,003,048rorHPK0000S00,048rorHPK0000S00,32701H Floral Bustier with Hose Pink and Black,PK0000,S00,32701hPK0000S00,,ピンク  ,Sサイズ,,,1795,20141219,1,00,101,0,
110001,001,00001,000000006579,04,004,04v6uPiBK0000S00,04v6uPiBK0000S00,53058H Demi Bra and Garterbelt Set with Hose,BK0000,S00,53058hBK0000S00,,ブラック  ,Sサイズ,,,1295,20141219,2,00,101,0,
110001,001,00001,000000006579,04,005,0460675OC0000OS0,0460675OC0000OS0,Jeweled Bustier,OC0000,OS0,654HOC0000OS0,,写真の色,ワンサイズ,,,1195,20141219,1,00,101,0,
110001,001,00001,000000006580,05,001,0514584WT0000340,0514584WT0000340,324 chopper bar shelf bra Sexy Lingerie Open Bra Shirley of Hollywood,WT0000,340,324WT0000340,,ホワイト,34(アンダーバスト75cm),,,1350,20141219,1,00,101,0,
110001,001,00001,000000006580,05,002,0514585WT0000360,0514585WT0000360,324 chopper bar shelf bra Sexy Lingerie Open Bra Shirley of Hollywood,WT0000,360,324WT0000360,,ホワイト,36(アンダーバスト80cm),,,1350,20141219,1,00,101,0,
110001,001,00001,000000006580,05,003,0501479BK0000OS0,0501479BK0000OS0,20145 Steretch lace strappy thong,BK0000,OS0,20145BK0000OS0,,ブラック,ワンサイズ,,,495,20141219,1,00,101,0,
110001,001,00001,000000006580,05,004,0592365PP0000OS0,0592365PP0000OS0,0,PP0000,OS0,20145PP0000OS0,,パープル,ワンサイズ,,,495,20141219,1,00,101,0,
110001,001,00001,000000006580,05,005,0545cWmHPBK00OS0,0545cWmHPBK00OS0,90303 CHEMISE 2-TONE FISHNET,HPBK00,OS0,90303HPBK00OS0,,ホットピンク ブラック,ワンサイズ,,,800,20141219,1,00,101,0,
110001,001,00001,000000006580,05,006,05bWtTsPKMT00OS0,05bWtTsPKMT00OS0,90302 CHEMISE MLTHNYCMB FSHNT,PKMT00,OS0,90302PKMT00OS0,,ピンク マルチカラー,ワンサイズ,,,900,20141219,1,00,101,0,
110001,001,00001,000000006581,42,001,4293473RD000010i,4293473RD000010i,5030leg Open side pump,RD0000,10i,5030legRD000010i,,レッド,サイズ10(US),,,2000,20141219,2,00,101,0,
110001,001,00001,000000006581,42,002,4293469RD000006i,4293469RD000006i,5030leg Open side pump,RD0000,06i,5030legRD000006i,,レッド,サイズ6(US),,,2000,20141219,4,00,101,0,
110001,001,00001,000000006581,42,003,4293470RD000007i,4293470RD000007i,5030leg Open side pump,RD0000,07i,5030legRD000007i,,レッド,サイズ7(US),,,2000,20141219,2,00,101,0,
110001,001,00001,000000006581,42,004,4293471RD000008i,4293471RD000008i,5030leg Open side pump,RD0000,08i,5030legRD000008i,,レッド,サイズ8(US),,,2000,20141219,3,00,101,0,
110001,001,00001,000000006582,12,001,1266538WT0000OS0,1266538WT0000OS0,16B EXTRA LONG SATIN GLOVES Leg Avenue Costume Lingerie,WT0000,OS0,16BWT0000OS0,,ホワイト  ,ワンサイズ,,,500,20141219,1,00,101,0,
110001,001,00001,000000006582,12,002,1213845BK0000OS0,1213845BK0000OS0,Garter belt stocking,BK0000,OS0,1767BK0000OS0,,ブラック  ,ワンサイズ,,,190,20141219,6,00,101,0,
110001,001,00001,000000006582,12,003,1287636BK0000OS0,1287636BK0000OS0,2137 Leg Avenues Costume Mini cropped satin gloves,BK0000,OS0,2137BK0000OS0,,ブラック,ワンサイズ,,,350,20141219,6,00,101,0,
110001,001,00001,000000006582,12,004,12bIebhBK0000OS0,12bIebhBK0000OS0,2625 Leg Avenue Costume Faux leather cat mask with corset lace up back,BK0000,OS0,2625BK0000OS0,,ブラック,ワンサイズ,,,517,20141219,1,00,101,0,
110001,001,00001,000000006582,12,005,12UbuHPBK0000OS0,12UbuHPBK0000OS0,2628 Leg Avenue Costume Masquerade rabbit mask Bondage Fetish SM,BK0000,OS0,2628BK0000OS0,,ブラック,ワンサイズ,,,235,20141219,2,00,101,0,
110001,001,00001,000000006582,12,006,1289975BKWT00OS0,1289975BKWT00OS0,6005 Nylon striped stockings leg avenue,BKWT00,OS0,6005BKWT00OS0,,ブラック ホワイト,ワンサイズ,,,141,20141219,6,00,101,0,
