顧客コード,サイトコード,在庫場所コード,発注番号,仕入れ先コード,明細行番号,システムsku,品番,品名,構成１ラベル,構成２ラベル,構成３ラベル,構成４ラベル,構成１名,構成２名,構成３名,構成４名,発注単価,入荷予定日,入荷予定数量,パターンコード(分類),パターンコード(パターン),取り消し区分,備考欄
110001,001,00001,000000006597,24,007,24f6gjsRD0000OS0,24f6gjsRD0000OS0,1040 Jingle Bell Hair Strings,RD0000,OS0,1040RD0000OS0,,レッド,ワンサイズ,,,350,20141221,1,00,101,0,
110001,001,00001,000000006598,31,001,31W8q6TAMCK00XL0,31W8q6TAMCK00XL0,70262　Camo Tartan Recruit,AMCK00,XL0,70262AMCK00XL0,,迷彩 チェック,ＸＬサイズ,,,2400,20141221,1,00,101,0,
110001,001,00001,000000006598,31,002,3189839BK0000OS0,3189839BK0000OS0,4748 opaque thigh hi with lace up lace top,BK0000,OS0,4748BK0000OS0,,ブラック,ワンサイズ,,,425,20141221,6,00,101,0,
110001,001,00001,000000006598,31,003,31E09xsBK0000OS0,31E09xsBK0000OS0,4242 Opaque thighHi with silicon & faux lace up design,BK0000,OS0,4242BK0000OS0,,ブラック,ワンサイズ,,,450,20141221,6,00,101,0,
110001,001,00001,000000006598,31,004,3175962BK0000OS0,3175962BK0000OS0,【Music Legs Lingerie】pothole halter body stocking,BK0000,OS0,1425BK0000OS0,,ブラック,ワンサイズ,,,700,20141221,1,00,101,0,
110001,001,00001,000000006598,31,005,3180415RDBK00OS0,3180415RDBK00OS0,4918 【Music Legs Stcoking】Fancy Stocking,RDBK00,OS0,4918RDBK00OS0,,レッド ブラック,ワンサイズ,,,250,20141221,6,00,101,0,
110001,001,00001,000000006598,31,006,31TUIUnPP0000OS0,31TUIUnPP0000OS0,4542 Multi fence net thigh hi stocking with enforce toe Music Legs,PP0000,OS0,4542PP0000OS0,,パープル,ワンサイズ,,,325,20141221,6,00,101,0,
110001,001,00001,000000006598,31,007,31SwSMHHP0000OS0,31SwSMHHP0000OS0,4542 Multi fence net thigh hi stocking with enforce toe Music Legs,HP0000,OS0,4542HP0000OS0,,ホットピンク,ワンサイズ,,,325,20141221,6,00,101,0,
110001,001,00001,000000006598,31,008,31LNujUNVRD00M00,31LNujUNVRD00M00,Ahoy Matie 3pc. Shirt/pants/hat,NVRD00,M00,76007NVRD00M00,,ネイビーブルー レッド,Mサイズ,,,1800,20141221,1,00,101,0,
110001,001,00001,000000006598,31,009,31WBaatNVRD00L00,31WBaatNVRD00L00,Ahoy Matie 3pc. Shirt/pants/hat,NVRD00,L00,76007NVRD00L00,,ネイビーブルー レッド,Lサイズ,,,1800,20141221,1,00,101,0,
110001,001,00001,000000006599,31,001,31wpM0rBK0000OS0,31wpM0rBK0000OS0,Spandex tights,BK0000,OS0,mls-50441BK0000OS0,,ブラック,ワンサイズ,,,375,20141221,6,00,101,0,
110001,001,00001,000000006602,10,001,1007327BKPT0012i,1007327BKPT0012i,VANITY-402 Please USA Pump 4inch heel,BKPT00,12i,VANITY-420BKPT0012i,,ブラック エナメル,サイズ12(US),,,1700,20141221,1,00,101,0,
110001,001,00001,000000006602,10,002,1035633NEWT0006i,1035633NEWT0006i,ADORE-708UV Pleaser USA Platform US Sandal 6 1/2 Heels Glow in the Dark,NEWT00,06i,ADORE-708UVNEWT0006i,,ネオン（蛍光色） ホワイト ,サイズ6(US),,,2300,20141221,1,00,101,0,
110001,001,00001,000000006603,04,001,04TrahFBK0000M00,04TrahFBK0000M00,53058H Demi Bra and Garterbelt Set with Hose,BK0000,M00,53058hBK0000M00,,ブラック  ,Mサイズ,,,1295,20141221,2,00,101,0,
110001,001,00001,000000006604,12,001,1217078BK0000OS0,1217078BK0000OS0,G1850 Elbow length stretch lace gloves.,BK0000,OS0,G1850BK0000OS0,,ブラック,ワンサイズ,,,350,20141221,1,00,101,0,
110001,001,00001,000000006605,21,001,24M9kq1BK0000S00,24M9kq1BK0000S00,BLACK CAT HARNESS,BK0000,S00,cs298BK0000S00,,ブラック,Sサイズ,,,1250,20141221,1,00,101,0,
110001,001,00001,000000006606,04,001,21kIIxSBK0000OS0,21kIIxSBK0000OS0,SH3090 High-Waisted Black White Polka Shorts,BK0000,OS0,sh3090BK0000OS0,,ブラック,ワンサイズ,,,1150,20141221,1,00,101,0,
110001,001,00001,000000006606,04,002,217FgstBKWTDTOS0,217FgstBKWTDTOS0,SH3090 High-Waisted Black White Polka Shorts,BKWTDT,OS0,sh3090BKWTDTOS0,,ブラック ホワイト 水玉,ワンサイズ,,,1150,20141221,1,00,101,0,
